"Year","Round.Number","First.Name","Surname","Team.Name","Coaches.Votes","Home.Team","Away.Team"
2024,2,"Tom","Powell","NMFC",5,"North Melbourne","Fremantle"
2024,2,"Andrew","Brayshaw","FRE",2,"North Melbourne","Fremantle"
2024,2,"Harry","Sheezel","NMFC",1,"North Melbourne","Fremantle"
2024,2,"Tristan","Xerri","NMFC",1,"North Melbourne","Fremantle"
2024,2,"Christian","Petracca","MELB",10,"Hawthorn","Melbourne"
2024,2,"Bayley","Fritsch","MELB",8,"Hawthorn","Melbourne"
2024,2,"Alex","Neal-Bullen","MELB",4,"Hawthorn","Melbourne"
2024,2,"Kysaiah","Pickett","MELB",4,"Hawthorn","Melbourne"
2024,2,"Max","Gawn","MELB",2,"Hawthorn","Melbourne"
2024,2,"Kade","Chandler","MELB",2,"Hawthorn","Melbourne"
2024,2,"Isaac","Heeney","SYD",9,"Sydney Swans","Essendon"
2024,2,"Tom","Papley","SYD",7,"Sydney Swans","Essendon"
2024,2,"Errol","Gulden","SYD",6,"Sydney Swans","Essendon"
2024,2,"Zach","Merrett","ESS",6,"Sydney Swans","Essendon"
2024,2,"Chad","Warner","SYD",1,"Sydney Swans","Essendon"
2024,2,"Sam","Durham","ESS",1,"Sydney Swans","Essendon"
2024,2,"Marcus","Bontempelli","WB",10,"Western Bulldogs","Gold Coast Suns"
2024,2,"Cody","Weightman","WB",8,"Western Bulldogs","Gold Coast Suns"
2024,2,"Tim","English","WB",3,"Western Bulldogs","Gold Coast Suns"
2024,2,"Tom","Liberatore","WB",3,"Western Bulldogs","Gold Coast Suns"
2024,2,"Sam","Collins","GCFC",2,"Western Bulldogs","Gold Coast Suns"
2024,2,"Liam","Jones","WB",2,"Western Bulldogs","Gold Coast Suns"
2024,2,"Touk","Miller","GCFC",1,"Western Bulldogs","Gold Coast Suns"
2024,2,"Adam","Treloar","WB",1,"Western Bulldogs","Gold Coast Suns"
2024,2,"Zak","Butters","PORT",10,"Richmond","Port Adelaide"
2024,2,"Liam","Baker","RICH",5,"Richmond","Port Adelaide"
2024,2,"Willem","Drew","PORT",4,"Richmond","Port Adelaide"
2024,2,"Ollie","Wines","PORT",4,"Richmond","Port Adelaide"
2024,2,"Brandon","Zerk-Thatcher","PORT",3,"Richmond","Port Adelaide"
2024,2,"Connor","Rozee","PORT",2,"Richmond","Port Adelaide"
2024,2,"Todd","Marshall","PORT",2,"Richmond","Port Adelaide"
2024,2,"Sam","Taylor","GWS",10,"West Coast Eagles","GWS Giants"
2024,2,"Kieren","Briggs","GWS",8,"West Coast Eagles","GWS Giants"
2024,2,"Tom","Green","GWS",6,"West Coast Eagles","GWS Giants"
2024,2,"Lachie","Whitfield","GWS",4,"West Coast Eagles","GWS Giants"
2024,2,"Jeremy","McGovern","WCE",1,"West Coast Eagles","GWS Giants"
2024,2,"Josh","Kelly","GWS",1,"West Coast Eagles","GWS Giants"
2024,3,"Jamie","Elliott","COLL",9,"Brisbane Lions","Collingwood"
2024,3,"Lachie","Neale","BL",9,"Brisbane Lions","Collingwood"
2024,3,"Nick","Daicos","COLL",5,"Brisbane Lions","Collingwood"
2024,3,"Tom","Mitchell","COLL",3,"Brisbane Lions","Collingwood"
2024,3,"Hugh","McCluggage","BL",2,"Brisbane Lions","Collingwood"
2024,3,"John","Noble","COLL",1,"Brisbane Lions","Collingwood"
2024,3,"Billy","Frampton","COLL",1,"Brisbane Lions","Collingwood"
2024,3,"Harry","McKay","CARL",10,"North Melbourne","Carlton"
2024,3,"George","Hewett","CARL",8,"North Melbourne","Carlton"
2024,3,"Patrick","Cripps","CARL",6,"North Melbourne","Carlton"
2024,3,"Charlie","Curnow","CARL",3,"North Melbourne","Carlton"
2024,3,"Elijah","Hollands","CARL",2,"North Melbourne","Carlton"
2024,3,"Adam","Cerra","CARL",1,"North Melbourne","Carlton"
2024,3,"Hayden","Young","FRE",9,"Fremantle","Adelaide Crows"
2024,3,"Alex","Pearce","FRE",7,"Fremantle","Adelaide Crows"
2024,3,"Jordan","Clark","FRE",5,"Fremantle","Adelaide Crows"
2024,3,"Michael","Walters","FRE",4,"Fremantle","Adelaide Crows"
2024,3,"Luke","Ryan","FRE",3,"Fremantle","Adelaide Crows"
2024,3,"Caleb","Serong","FRE",1,"Fremantle","Adelaide Crows"
2024,3,"Mark","Keane","ADEL",1,"Fremantle","Adelaide Crows"
2024,3,"Andrew","McGrath","ESS",9,"Essendon","St Kilda"
2024,3,"Zach","Merrett","ESS",5,"Essendon","St Kilda"
2024,3,"Nic","Martin","ESS",4,"Essendon","St Kilda"
2024,3,"Sebastian","Ross","STK",4,"Essendon","St Kilda"
2024,3,"Jack","Steele","STK",3,"Essendon","St Kilda"
2024,3,"Dyson","Heppell","ESS",2,"Essendon","St Kilda"
2024,3,"Bradley","Hill","STK",2,"Essendon","St Kilda"
2024,3,"Xavier","Duursma","ESS",1,"Essendon","St Kilda"
2024,3,"Max","Gawn","MELB",8,"Port Adelaide","Melbourne"
2024,3,"Alex","Neal-Bullen","MELB",8,"Port Adelaide","Melbourne"
2024,3,"Willem","Drew","PORT",8,"Port Adelaide","Melbourne"
2024,3,"Connor","Rozee","PORT",2,"Port Adelaide","Melbourne"
2024,3,"Travis","Boak","PORT",2,"Port Adelaide","Melbourne"
2024,3,"Trent","Rivers","MELB",1,"Port Adelaide","Melbourne"
2024,3,"Dan","Houston","PORT",1,"Port Adelaide","Melbourne"
2024,3,"Adam","Treloar","WB",10,"Western Bulldogs","West Coast Eagles"
2024,3,"Bailey","Williams","WB",7,"Western Bulldogs","West Coast Eagles"
2024,3,"Aaron","Naughton","WB",4,"Western Bulldogs","West Coast Eagles"
2024,3,"Lachie","Bramble","WB",3,"Western Bulldogs","West Coast Eagles"
2024,3,"Jeremy","McGovern","WCE",2,"Western Bulldogs","West Coast Eagles"
2024,3,"Tim","English","WB",2,"Western Bulldogs","West Coast Eagles"
2024,3,"Laitham","Vandermeer","WB",2,"Western Bulldogs","West Coast Eagles"
2024,3,"Nick","Vlastuin","RICH",8,"Richmond","Sydney Swans"
2024,3,"Tim","Taranto","RICH",8,"Richmond","Sydney Swans"
2024,3,"Shai","Bolton","RICH",8,"Richmond","Sydney Swans"
2024,3,"Isaac","Heeney","SYD",4,"Richmond","Sydney Swans"
2024,3,"Daniel","Rioli","RICH",2,"Richmond","Sydney Swans"
2024,3,"James","Worpel","HAW",9,"Hawthorn","Geelong Cats"
2024,3,"Oliver","Henry","GEEL",6,"Hawthorn","Geelong Cats"
2024,3,"Mitch","Duncan","GEEL",5,"Hawthorn","Geelong Cats"
2024,3,"Max","Holmes","GEEL",4,"Hawthorn","Geelong Cats"
2024,3,"Tanner","Bruhn","GEEL",3,"Hawthorn","Geelong Cats"
2024,3,"Tyson","Stengle","GEEL",3,"Hawthorn","Geelong Cats"
2024,4,"Christian","Petracca","MELB",10,"Adelaide Crows","Melbourne"
2024,4,"Judd","McVee","MELB",5,"Adelaide Crows","Melbourne"
2024,4,"Jake","Soligo","ADEL",5,"Adelaide Crows","Melbourne"
2024,4,"Max","Gawn","MELB",4,"Adelaide Crows","Melbourne"
2024,4,"Jake","Lever","MELB",3,"Adelaide Crows","Melbourne"
2024,4,"Steven","May","MELB",3,"Adelaide Crows","Melbourne"
2024,4,"Lachie","Neale","BL",8,"Brisbane Lions","North Melbourne"
2024,4,"Joe","Daniher","BL",7,"Brisbane Lions","North Melbourne"
2024,4,"Josh","Dunkley","BL",7,"Brisbane Lions","North Melbourne"
2024,4,"Hugh","McCluggage","BL",6,"Brisbane Lions","North Melbourne"
2024,4,"Dayne","Zorko","BL",2,"Brisbane Lions","North Melbourne"
2024,4,"Connor","Rozee","PORT",10,"Port Adelaide","Essendon"
2024,4,"Jason","Horne-Francis","PORT",8,"Port Adelaide","Essendon"
2024,4,"Ivan","Soldo","PORT",6,"Port Adelaide","Essendon"
2024,4,"Darcy","Byrne-Jones","PORT",3,"Port Adelaide","Essendon"
2024,4,"Zak","Butters","PORT",2,"Port Adelaide","Essendon"
2024,4,"Ben","McKay","ESS",1,"Port Adelaide","Essendon"
2024,4,"Isaac","Heeney","SYD",9,"West Coast Eagles","Sydney Swans"
2024,4,"Errol","Gulden","SYD",9,"West Coast Eagles","Sydney Swans"
2024,4,"Elliot","Yeo","WCE",6,"West Coast Eagles","Sydney Swans"
2024,4,"Jeremy","McGovern","WCE",3,"West Coast Eagles","Sydney Swans"
2024,4,"Liam","Duggan","WCE",2,"West Coast Eagles","Sydney Swans"
2024,4,"Jayden","Hunt","WCE",1,"West Coast Eagles","Sydney Swans"
2024,4,"Andrew","Brayshaw","FRE",8,"Fremantle","Carlton"
2024,4,"Hayden","Young","FRE",5,"Fremantle","Carlton"
2024,4,"Jacob","Weitering","CARL",4,"Fremantle","Carlton"
2024,4,"Charlie","Curnow","CARL",4,"Fremantle","Carlton"
2024,4,"Jordan","Clark","FRE",4,"Fremantle","Carlton"
2024,4,"Caleb","Serong","FRE",3,"Fremantle","Carlton"
2024,4,"James","Aish","FRE",1,"Fremantle","Carlton"
2024,4,"Luke","Ryan","FRE",1,"Fremantle","Carlton"
2024,4,"Tom","Liberatore","WB",9,"Western Bulldogs","Geelong Cats"
2024,4,"Gryan","Miers","GEEL",9,"Western Bulldogs","Geelong Cats"
2024,4,"Marcus","Bontempelli","WB",5,"Western Bulldogs","Geelong Cats"
2024,4,"Jeremy","Cameron","GEEL",5,"Western Bulldogs","Geelong Cats"
2024,4,"Liam","Jones","WB",2,"Western Bulldogs","Geelong Cats"
2024,4,"Stephen","Coniglio","GWS",8,"Gold Coast Suns","GWS Giants"
2024,4,"Mac","Andrew","GCFC",8,"Gold Coast Suns","GWS Giants"
2024,4,"Toby","Greene","GWS",8,"Gold Coast Suns","GWS Giants"
2024,4,"Sam","Flanders","GCFC",3,"Gold Coast Suns","GWS Giants"
2024,4,"Harry","Himmelberg","GWS",2,"Gold Coast Suns","GWS Giants"
2024,4,"Matt","Rowell","GCFC",1,"Gold Coast Suns","GWS Giants"
2024,4,"Shai","Bolton","RICH",10,"Richmond","St Kilda"
2024,4,"Jack","Steele","STK",7,"Richmond","St Kilda"
2024,4,"Dustin","Martin","RICH",4,"Richmond","St Kilda"
2024,4,"Jack","Sinclair","STK",3,"Richmond","St Kilda"
2024,4,"Josh","Battle","STK",2,"Richmond","St Kilda"
2024,4,"Bradley","Hill","STK",2,"Richmond","St Kilda"
2024,4,"Tim","Taranto","RICH",1,"Richmond","St Kilda"
2024,4,"Callum","Wilkie","STK",1,"Richmond","St Kilda"
2024,4,"Jordan","De Goey","COLL",10,"Collingwood","Hawthorn"
2024,4,"Blake","Hardwick","HAW",6,"Collingwood","Hawthorn"
2024,4,"Tom","Mitchell","COLL",4,"Collingwood","Hawthorn"
2024,4,"Josh","Daicos","COLL",3,"Collingwood","Hawthorn"
2024,4,"Karl","Amon","HAW",3,"Collingwood","Hawthorn"
2024,4,"Jai","Newcombe","HAW",2,"Collingwood","Hawthorn"
2024,4,"John","Noble","COLL",1,"Collingwood","Hawthorn"
2024,4,"Billy","Frampton","COLL",1,"Collingwood","Hawthorn"
2024,5,"Cameron","Rayner","BL",10,"Melbourne","Brisbane Lions"
2024,5,"Josh","Dunkley","BL",6,"Melbourne","Brisbane Lions"
2024,5,"Hugh","McCluggage","BL",5,"Melbourne","Brisbane Lions"
2024,5,"Ryan","Lester","BL",4,"Melbourne","Brisbane Lions"
2024,5,"Max","Gawn","MELB",3,"Melbourne","Brisbane Lions"
2024,5,"Harris","Andrews","BL",2,"Melbourne","Brisbane Lions"
2024,5,"Sam","Durham","ESS",10,"Western Bulldogs","Essendon"
2024,5,"Xavier","Duursma","ESS",6,"Western Bulldogs","Essendon"
2024,5,"Mason","Redman","ESS",4,"Western Bulldogs","Essendon"
2024,5,"Zach","Merrett","ESS",4,"Western Bulldogs","Essendon"
2024,5,"Harrison","Jones","ESS",2,"Western Bulldogs","Essendon"
2024,5,"Kyle","Langford","ESS",2,"Western Bulldogs","Essendon"
2024,5,"Jamarra","Ugle-Hagan","WB",1,"Western Bulldogs","Essendon"
2024,5,"Taylor","Duryea","WB",1,"Western Bulldogs","Essendon"
2024,5,"Lachie","Ash","GWS",8,"GWS Giants","St Kilda"
2024,5,"Rowan","Marshall","STK",8,"GWS Giants","St Kilda"
2024,5,"Bradley","Hill","STK",5,"GWS Giants","St Kilda"
2024,5,"Lachie","Whitfield","GWS",3,"GWS Giants","St Kilda"
2024,5,"Jack","Steele","STK",3,"GWS Giants","St Kilda"
2024,5,"Jack","Buckley","GWS",2,"GWS Giants","St Kilda"
2024,5,"Harry","Himmelberg","GWS",1,"GWS Giants","St Kilda"
2024,5,"Sam","Walsh","CARL",9,"Carlton","Adelaide Crows"
2024,5,"Izak","Rankine","ADEL",9,"Carlton","Adelaide Crows"
2024,5,"Taylor","Walker","ADEL",5,"Carlton","Adelaide Crows"
2024,5,"Jake","Soligo","ADEL",3,"Carlton","Adelaide Crows"
2024,5,"Ben","Keays","ADEL",2,"Carlton","Adelaide Crows"
2024,5,"Mitchell","Hinge","ADEL",1,"Carlton","Adelaide Crows"
2024,5,"Charlie","Curnow","CARL",1,"Carlton","Adelaide Crows"
2024,5,"Alex","Pearce","FRE",10,"Port Adelaide","Fremantle"
2024,5,"Luke","Ryan","FRE",6,"Port Adelaide","Fremantle"
2024,5,"Dan","Houston","PORT",5,"Port Adelaide","Fremantle"
2024,5,"Josh","Treacy","FRE",4,"Port Adelaide","Fremantle"
2024,5,"Aliir","Aliir","PORT",3,"Port Adelaide","Fremantle"
2024,5,"Caleb","Serong","FRE",2,"Port Adelaide","Fremantle"
2024,5,"Noah","Anderson","GCFC",10,"Gold Coast Suns","Hawthorn"
2024,5,"Ben","King","GCFC",5,"Gold Coast Suns","Hawthorn"
2024,5,"Sam","Collins","GCFC",4,"Gold Coast Suns","Hawthorn"
2024,5,"Sam","Flanders","GCFC",4,"Gold Coast Suns","Hawthorn"
2024,5,"Touk","Miller","GCFC",3,"Gold Coast Suns","Hawthorn"
2024,5,"Matt","Rowell","GCFC",2,"Gold Coast Suns","Hawthorn"
2024,5,"Mac","Andrew","GCFC",2,"Gold Coast Suns","Hawthorn"
2024,5,"Jeremy","Cameron","GEEL",10,"Geelong Cats","North Melbourne"
2024,5,"Jack","Bowes","GEEL",8,"Geelong Cats","North Melbourne"
2024,5,"Brad","Close","GEEL",3,"Geelong Cats","North Melbourne"
2024,5,"Gryan","Miers","GEEL",3,"Geelong Cats","North Melbourne"
2024,5,"Tom","Stewart","GEEL",3,"Geelong Cats","North Melbourne"
2024,5,"Harry","Sheezel","NMFC",2,"Geelong Cats","North Melbourne"
2024,5,"Max","Holmes","GEEL",1,"Geelong Cats","North Melbourne"
2024,5,"Elliot","Yeo","WCE",10,"West Coast Eagles","Richmond"
2024,5,"Jake","Waterman","WCE",8,"West Coast Eagles","Richmond"
2024,5,"Tim","Kelly","WCE",6,"West Coast Eagles","Richmond"
2024,5,"Harley","Reid","WCE",4,"West Coast Eagles","Richmond"
2024,5,"Shai","Bolton","RICH",1,"West Coast Eagles","Richmond"
2024,5,"Liam","Duggan","WCE",1,"West Coast Eagles","Richmond"
2024,6,"Aaron","Naughton","WB",9,"St Kilda","Western Bulldogs"
2024,6,"Bailey","Dale","WB",9,"St Kilda","Western Bulldogs"
2024,6,"Marcus","Bontempelli","WB",5,"St Kilda","Western Bulldogs"
2024,6,"Adam","Treloar","WB",5,"St Kilda","Western Bulldogs"
2024,6,"Liam","Jones","WB",1,"St Kilda","Western Bulldogs"
2024,6,"Tim","English","WB",1,"St Kilda","Western Bulldogs"
2024,6,"Zach","Merrett","ESS",10,"Adelaide Crows","Essendon"
2024,6,"Jordan","Dawson","ADEL",8,"Adelaide Crows","Essendon"
2024,6,"Jake","Soligo","ADEL",4,"Adelaide Crows","Essendon"
2024,6,"Nic","Martin","ESS",4,"Adelaide Crows","Essendon"
2024,6,"Jade","Gresham","ESS",3,"Adelaide Crows","Essendon"
2024,6,"Ben","McKay","ESS",1,"Adelaide Crows","Essendon"
2024,6,"Jordan","De Goey","COLL",9,"Collingwood","Port Adelaide"
2024,6,"Nick","Daicos","COLL",8,"Collingwood","Port Adelaide"
2024,6,"Patrick","Lipinski","COLL",6,"Collingwood","Port Adelaide"
2024,6,"Darcy","Cameron","COLL",3,"Collingwood","Port Adelaide"
2024,6,"Will","Hoskin-Elliott","COLL",3,"Collingwood","Port Adelaide"
2024,6,"Zak","Butters","PORT",1,"Collingwood","Port Adelaide"
2024,6,"Patrick","Cripps","CARL",10,"Carlton","GWS Giants"
2024,6,"Sam","Walsh","CARL",8,"Carlton","GWS Giants"
2024,6,"Josh","Kelly","GWS",5,"Carlton","GWS Giants"
2024,6,"Tom","De Koning","CARL",3,"Carlton","GWS Giants"
2024,6,"Marc","Pittonet","CARL",3,"Carlton","GWS Giants"
2024,6,"Matthew","Kennedy","CARL",1,"Carlton","GWS Giants"
2024,6,"Tyson","Stengle","GEEL",10,"Brisbane Lions","Geelong Cats"
2024,6,"Zach","Guthrie","GEEL",8,"Brisbane Lions","Geelong Cats"
2024,6,"Max","Holmes","GEEL",4,"Brisbane Lions","Geelong Cats"
2024,6,"Brandan","Parfitt","GEEL",3,"Brisbane Lions","Geelong Cats"
2024,6,"Dayne","Zorko","BL",3,"Brisbane Lions","Geelong Cats"
2024,6,"Jarrod","Berry","BL",1,"Brisbane Lions","Geelong Cats"
2024,6,"Noah","Answerth","BL",1,"Brisbane Lions","Geelong Cats"
2024,6,"Elliot","Yeo","WCE",9,"West Coast Eagles","Fremantle"
2024,6,"Jake","Waterman","WCE",9,"West Coast Eagles","Fremantle"
2024,6,"Tom","Barrass","WCE",5,"West Coast Eagles","Fremantle"
2024,6,"Harley","Reid","WCE",5,"West Coast Eagles","Fremantle"
2024,6,"Tim","Kelly","WCE",1,"West Coast Eagles","Fremantle"
2024,6,"Bailey","J Williams","WCE",1,"West Coast Eagles","Fremantle"
2024,6,"Nick","Blakey","SYD",9,"Sydney Swans","Gold Coast Suns"
2024,6,"Brodie","Grundy","SYD",9,"Sydney Swans","Gold Coast Suns"
2024,6,"Isaac","Heeney","SYD",6,"Sydney Swans","Gold Coast Suns"
2024,6,"Errol","Gulden","SYD",2,"Sydney Swans","Gold Coast Suns"
2024,6,"Oliver","Florent","SYD",2,"Sydney Swans","Gold Coast Suns"
2024,6,"Matt","Rowell","GCFC",1,"Sydney Swans","Gold Coast Suns"
2024,6,"Justin","McInerney","SYD",1,"Sydney Swans","Gold Coast Suns"
2024,6,"Jai","Newcombe","HAW",9,"North Melbourne","Hawthorn"
2024,6,"Dylan","Moore","HAW",8,"North Melbourne","Hawthorn"
2024,6,"Conor","Nash","HAW",7,"North Melbourne","Hawthorn"
2024,6,"Harry","Morrison","HAW",3,"North Melbourne","Hawthorn"
2024,6,"Jarman","Impey","HAW",2,"North Melbourne","Hawthorn"
2024,6,"Tristan","Xerri","NMFC",1,"North Melbourne","Hawthorn"
2024,7,"Jake","Lever","MELB",9,"Richmond","Melbourne"
2024,7,"Max","Gawn","MELB",9,"Richmond","Melbourne"
2024,7,"Daniel","Turner","MELB",4,"Richmond","Melbourne"
2024,7,"Trent","Rivers","MELB",4,"Richmond","Melbourne"
2024,7,"Ed","Langdon","MELB",2,"Richmond","Melbourne"
2024,7,"Steven","May","MELB",2,"Richmond","Melbourne"
2024,7,"Zach","Merrett","ESS",10,"Essendon","Collingwood"
2024,7,"Brody","Mihocek","COLL",7,"Essendon","Collingwood"
2024,7,"Andrew","McGrath","ESS",6,"Essendon","Collingwood"
2024,7,"Kyle","Langford","ESS",4,"Essendon","Collingwood"
2024,7,"Darcy","Moore","COLL",3,"Essendon","Collingwood"
2024,7,"Tom","Green","GWS",10,"GWS Giants","Brisbane Lions"
2024,7,"Finn","Callaghan","GWS",8,"GWS Giants","Brisbane Lions"
2024,7,"Harry","Himmelberg","GWS",5,"GWS Giants","Brisbane Lions"
2024,7,"Harry","Perryman","GWS",3,"GWS Giants","Brisbane Lions"
2024,7,"Jack","Buckley","GWS",3,"GWS Giants","Brisbane Lions"
2024,7,"Kieren","Briggs","GWS",1,"GWS Giants","Brisbane Lions"
2024,7,"Jase","Burgoyne","PORT",10,"Port Adelaide","St Kilda"
2024,7,"Willem","Drew","PORT",5,"Port Adelaide","St Kilda"
2024,7,"Dan","Houston","PORT",5,"Port Adelaide","St Kilda"
2024,7,"Charlie","Dixon","PORT",4,"Port Adelaide","St Kilda"
2024,7,"Zak","Butters","PORT",4,"Port Adelaide","St Kilda"
2024,7,"Jack","Sinclair","STK",1,"Port Adelaide","St Kilda"
2024,7,"Callum","Wilkie","STK",1,"Port Adelaide","St Kilda"
2024,7,"Rory","Laird","ADEL",10,"North Melbourne","Adelaide Crows"
2024,7,"Jordan","Dawson","ADEL",8,"North Melbourne","Adelaide Crows"
2024,7,"Taylor","Walker","ADEL",3,"North Melbourne","Adelaide Crows"
2024,7,"Josh","Worrell","ADEL",3,"North Melbourne","Adelaide Crows"
2024,7,"Izak","Rankine","ADEL",3,"North Melbourne","Adelaide Crows"
2024,7,"Reilly","O'Brien","ADEL",3,"North Melbourne","Adelaide Crows"
2024,7,"Jeremy","Cameron","GEEL",10,"Geelong Cats","Carlton"
2024,7,"Gryan","Miers","GEEL",7,"Geelong Cats","Carlton"
2024,7,"Marc","Pittonet","CARL",5,"Geelong Cats","Carlton"
2024,7,"Patrick","Cripps","CARL",4,"Geelong Cats","Carlton"
2024,7,"Max","Holmes","GEEL",2,"Geelong Cats","Carlton"
2024,7,"Sam","Walsh","CARL",2,"Geelong Cats","Carlton"
2024,7,"Caleb","Serong","FRE",9,"Fremantle","Western Bulldogs"
2024,7,"Nathan","Fyfe","FRE",9,"Fremantle","Western Bulldogs"
2024,7,"Bailey","Dale","WB",5,"Fremantle","Western Bulldogs"
2024,7,"Andrew","Brayshaw","FRE",3,"Fremantle","Western Bulldogs"
2024,7,"James","Aish","FRE",3,"Fremantle","Western Bulldogs"
2024,7,"Liam","Jones","WB",1,"Fremantle","Western Bulldogs"
2024,7,"Jarrod","Witts","GCFC",10,"Gold Coast Suns","West Coast Eagles"
2024,7,"Noah","Anderson","GCFC",8,"Gold Coast Suns","West Coast Eagles"
2024,7,"Matt","Rowell","GCFC",6,"Gold Coast Suns","West Coast Eagles"
2024,7,"Jake","Rogers","GCFC",2,"Gold Coast Suns","West Coast Eagles"
2024,7,"Touk","Miller","GCFC",2,"Gold Coast Suns","West Coast Eagles"
2024,7,"Elliot","Yeo","WCE",2,"Gold Coast Suns","West Coast Eagles"
2024,7,"Isaac","Heeney","SYD",7,"Hawthorn","Sydney Swans"
2024,7,"Errol","Gulden","SYD",5,"Hawthorn","Sydney Swans"
2024,7,"Oliver","Florent","SYD",5,"Hawthorn","Sydney Swans"
2024,7,"Nick","Blakey","SYD",5,"Hawthorn","Sydney Swans"
2024,7,"Chad","Warner","SYD",5,"Hawthorn","Sydney Swans"
2024,7,"Dylan","Moore","HAW",2,"Hawthorn","Sydney Swans"
2024,7,"Logan","McDonald","SYD",1,"Hawthorn","Sydney Swans"
2024,8,"Jake","Soligo","ADEL",10,"Adelaide Crows","Port Adelaide"
2024,8,"Zak","Butters","PORT",6,"Adelaide Crows","Port Adelaide"
2024,8,"Mark","Keane","ADEL",5,"Adelaide Crows","Port Adelaide"
2024,8,"Matt","Crouch","ADEL",4,"Adelaide Crows","Port Adelaide"
2024,8,"Izak","Rankine","ADEL",3,"Adelaide Crows","Port Adelaide"
2024,8,"Darcy","Fogarty","ADEL",2,"Adelaide Crows","Port Adelaide"
2024,8,"Nick","Daicos","COLL",10,"Carlton","Collingwood"
2024,8,"Jack","Crisp","COLL",4,"Carlton","Collingwood"
2024,8,"Harry","McKay","CARL",4,"Carlton","Collingwood"
2024,8,"Nicholas","Newman","CARL",4,"Carlton","Collingwood"
2024,8,"Sam","Walsh","CARL",4,"Carlton","Collingwood"
2024,8,"Scott","Pendlebury","COLL",3,"Carlton","Collingwood"
2024,8,"Darcy","Moore","COLL",1,"Carlton","Collingwood"
2024,8,"Chad","Warner","SYD",10,"Sydney Swans","GWS Giants"
2024,8,"Dane","Rampe","SYD",7,"Sydney Swans","GWS Giants"
2024,8,"Errol","Gulden","SYD",6,"Sydney Swans","GWS Giants"
2024,8,"Will","Hayward","SYD",5,"Sydney Swans","GWS Giants"
2024,8,"Isaac","Heeney","SYD",1,"Sydney Swans","GWS Giants"
2024,8,"Jack","Buckley","GWS",1,"Sydney Swans","GWS Giants"
2024,8,"Jack","Sinclair","STK",10,"St Kilda","North Melbourne"
2024,8,"Darcy","Wilson","STK",8,"St Kilda","North Melbourne"
2024,8,"Aidan","Corr","NMFC",4,"St Kilda","North Melbourne"
2024,8,"Nasiah","Wanganeen-Milera","STK",3,"St Kilda","North Melbourne"
2024,8,"Bradley","Hill","STK",3,"St Kilda","North Melbourne"
2024,8,"Callum","Wilkie","STK",1,"St Kilda","North Melbourne"
2024,8,"Marcus","Windhager","STK",1,"St Kilda","North Melbourne"
2024,8,"Max","Holmes","GEEL",8,"Melbourne","Geelong Cats"
2024,8,"Zach","Guthrie","GEEL",6,"Melbourne","Geelong Cats"
2024,8,"Jake","Lever","MELB",5,"Melbourne","Geelong Cats"
2024,8,"Kysaiah","Pickett","MELB",4,"Melbourne","Geelong Cats"
2024,8,"Max","Gawn","MELB",3,"Melbourne","Geelong Cats"
2024,8,"Steven","May","MELB",3,"Melbourne","Geelong Cats"
2024,8,"Harrison","Petty","MELB",1,"Melbourne","Geelong Cats"
2024,8,"Zach","Merrett","ESS",10,"West Coast Eagles","Essendon"
2024,8,"Nic","Martin","ESS",7,"West Coast Eagles","Essendon"
2024,8,"Tim","Kelly","WCE",5,"West Coast Eagles","Essendon"
2024,8,"Jake","Waterman","WCE",4,"West Coast Eagles","Essendon"
2024,8,"Darcy","Parish","ESS",3,"West Coast Eagles","Essendon"
2024,8,"Sam","Durham","ESS",1,"West Coast Eagles","Essendon"
2024,8,"Hayden","Young","FRE",10,"Richmond","Fremantle"
2024,8,"Caleb","Serong","FRE",8,"Richmond","Fremantle"
2024,8,"Luke","Ryan","FRE",6,"Richmond","Fremantle"
2024,8,"Andrew","Brayshaw","FRE",4,"Richmond","Fremantle"
2024,8,"Josh","Treacy","FRE",1,"Richmond","Fremantle"
2024,8,"Jordan","Clark","FRE",1,"Richmond","Fremantle"
2024,8,"Jarman","Impey","HAW",9,"Western Bulldogs","Hawthorn"
2024,8,"Marcus","Bontempelli","WB",9,"Western Bulldogs","Hawthorn"
2024,8,"Dylan","Moore","HAW",5,"Western Bulldogs","Hawthorn"
2024,8,"James","Sicily","HAW",3,"Western Bulldogs","Hawthorn"
2024,8,"Blake","Hardwick","HAW",2,"Western Bulldogs","Hawthorn"
2024,8,"Conor","Nash","HAW",2,"Western Bulldogs","Hawthorn"
2024,8,"Dayne","Zorko","BL",10,"Brisbane Lions","Gold Coast Suns"
2024,8,"Harris","Andrews","BL",7,"Brisbane Lions","Gold Coast Suns"
2024,8,"Josh","Dunkley","BL",7,"Brisbane Lions","Gold Coast Suns"
2024,8,"Hugh","McCluggage","BL",4,"Brisbane Lions","Gold Coast Suns"
2024,8,"Lachie","Neale","BL",2,"Brisbane Lions","Gold Coast Suns"
2024,9,"Christian","Petracca","MELB",10,"Carlton","Melbourne"
2024,9,"Jacob","Weitering","CARL",7,"Carlton","Melbourne"
2024,9,"Sam","Walsh","CARL",6,"Carlton","Melbourne"
2024,9,"Patrick","Cripps","CARL",5,"Carlton","Melbourne"
2024,9,"Alex","Neal-Bullen","MELB",1,"Carlton","Melbourne"
2024,9,"Ed","Langdon","MELB",1,"Carlton","Melbourne"
2024,9,"Zak","Butters","PORT",9,"Geelong Cats","Port Adelaide"
